lmd_A,baseline_A,corLDMmRT_A,corLDMmRT_CI_lower_A,corLDMmRT_CI_upper_A,corLDM_congruent_A,coef_A,p_value_A,BIC_A,ext_model,lmd_B,baseline_B,corLDMmRT_B,corLDMmRT_CI_lower_B,corLDMmRT_CI_upper_B,corLDM_congruent_B,coef_B,p_value_B,BIC_B,corpora,measure,stimuli,model,window_radius,embedding_size,family,base_BIC_A,base_BIC_B,C1_corr_dir,C0_bAB,C2_B_inCI,C1C2,C3_AB_pvalue,C1C2C3,C4_dBIC_AB,C1C2C3C4
cos_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.287,-0.456,-0.109,-0.0481560448273562,-148.6,0.254,1181.4,cos_glove_6B_300d_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,cos_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.286,-0.44,-0.091,-0.0481560448273562,-147.08,0.262,1182.6,bnc,cos,lowercase,glove_6B_300d,r_global,300,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
euc_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.21,-0.408,-0.006,-0.0412384990143565,-21.89,0.365,1181.9,euc_glove_6B_300d_pairsm_RT ~ country + Letters_n + Syllables_n+ logBNC,euc_glove_6B_300d_pairs,m_RT ~ country + Letters_n + Syllables_n+ logBNC,-0.21,-0.405,-0.02,-0.0412384990143565,-21.91,0.367,1183.1,bnc,euc,lowercase,glove_6B_300d,r_global,300,count,1178.2,1179.41,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_conditional_probability_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.092,-0.119,0.289,0.0271214454865663,44960.34,0.084,1178.9,ukwac_conditional_probability_ngram_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_conditional_probability_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.086,-0.215,0.372,0.0271214454865663,43348.99,0.098,1180.4,ukwac,-,lowercase,conditional_probability_ngram,r_01,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_conditional_probability_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.492,-0.608,-0.322,0.109691763600968,-186150.18,0.004,1173.4,ukwac_conditional_probability_ngram_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_conditional_probability_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.491,-0.625,-0.328,0.109691763600968,-186312.04,0.005,1174.7,ukwac,-,lowercase,conditional_probability_ngram,r_10,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
ukwac_conditional_probability_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.284,-0.523,-0.039,0.101163140302284,-49911.13,0.414,1181.4,ukwac_conditional_probability_ngram_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_conditional_probability_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.287,-0.522,-0.045,0.101163140302284,-52236.59,0.396,1182.5,ukwac,-,lowercase,conditional_probability_ngram,r_03,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_conditional_probability_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.417,-0.589,-0.243,0.117103834692769,-140002.27,0.04,1177.6,ukwac_conditional_probability_ngram_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_conditional_probability_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.417,-0.568,-0.198,0.117103834692769,-141402.1,0.039,1178.7,ukwac,-,lowercase,conditional_probability_ngram,r_05,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_log_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.185,-0.027,0.363,0.0391575172272416,-3.18,0.876,1182.1,ukwac_log_ngram_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_log_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.182,-0.001,0.335,0.0391575172272416,-4.18,0.838,1183.3,ukwac,-,lowercase,log_ngram,r_01,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_log_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.088,-0.077,0.252,-0.016809304944803,-26.37,0.335,1181.1,ukwac_log_ngram_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_log_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.089,-0.11,0.268,-0.016809304944803,-26.84,0.33,1182.3,ukwac,-,lowercase,log_ngram,r_10,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_log_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.088,-0.101,0.255,0.0259166115636328,-21.76,0.358,1181.2,ukwac_log_ngram_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_log_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.087,-0.092,0.258,0.0259166115636328,-22.65,0.342,1182.3,ukwac,-,lowercase,log_ngram,r_03,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_log_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.105,-0.054,0.242,-0.00709846232625033,-19.7,0.444,1181.5,ukwac_log_ngram_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_log_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.104,-0.034,0.267,-0.00709846232625033,-20.43,0.43,1182.6,ukwac,-,lowercase,log_ngram,r_05,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_pmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.082,-0.115,0.277,0.0563383429053963,10.47,0.113,1179.4,ukwac_pmi_ngram_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_pmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.076,-0.137,0.292,0.0563383429053963,10.04,0.132,1180.9,ukwac,-,lowercase,pmi_ngram,r_01,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_pmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.052,-0.254,0.131,-0.0284690015177858,19.84,0.037,1177.4,ukwac_pmi_ngram_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_pmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.054,-0.235,0.163,-0.0284690015177858,19.63,0.04,1178.8,ukwac,-,lowercase,pmi_ngram,r_10,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_pmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.039,-0.266,0.18,0.0337149722543696,11.31,0.122,1179.6,ukwac_pmi_ngram_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_pmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.043,-0.255,0.148,0.0337149722543696,11.01,0.135,1180.9,ukwac,-,lowercase,pmi_ngram,r_03,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_pmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.021,-0.238,0.178,-0.012637953643886,17.12,0.042,1177.7,ukwac_pmi_ngram_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_pmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.025,-0.227,0.18,-0.012637953643886,16.84,0.048,1179.1,ukwac,-,lowercase,pmi_ngram,r_05,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_ppmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.246,0.074,0.391,-0.00888682086515142,22.82,0.021,1176.4,ukwac_ppmi_ngram_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_ppmi_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.238,0.082,0.377,-0.00888682086515142,22.11,0.026,1178,ukwac,-,lowercase,ppmi_ngram,r_01,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_ppmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.047,-0.176,0.29,0.0010423110288629,31.09,0.069,1178.6,ukwac_ppmi_ngram_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_ppmi_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.044,-0.193,0.235,0.0010423110288629,30.72,0.074,1179.9,ukwac,-,lowercase,ppmi_ngram,r_10,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
ukwac_ppmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.174,-0.008,0.328,-0.0064192314476255,34.35,0.011,1175.2,ukwac_ppmi_ngram_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_ppmi_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.168,-0.026,0.329,-0.0064192314476255,33.66,0.014,1176.8,ukwac,-,lowercase,ppmi_ngram,r_03,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_ppmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.114,-0.141,0.325,0.0068901443405643,31.52,0.037,1177.5,ukwac_ppmi_ngram_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_ppmi_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.109,-0.108,0.321,0.0068901443405643,30.88,0.043,1178.9,ukwac,-,lowercase,ppmi_ngram,r_05,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_probability_ratio_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.199,0.012,0.374,0.00129435706301165,3.05,0.019,1176.2,ukwac_probability_ratio_ngram_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_probability_ratio_ngram_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.191,0.024,0.336,0.00129435706301165,2.97,0.024,1177.8,ukwac,-,lowercase,probability_ratio_ngram,r_01,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_probability_ratio_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.079,-0.116,0.252,0.00517510658670565,21.05,0.021,1176.4,ukwac_probability_ratio_ngram_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_probability_ratio_ngram_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.074,-0.176,0.278,0.00517510658670565,20.68,0.024,1177.8,ukwac,-,lowercase,probability_ratio_ngram,r_10,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_probability_ratio_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.154,-0.027,0.305,0.0178113536529935,8.15,0.026,1176.8,ukwac_probability_ratio_ngram_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_probability_ratio_ngram_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.147,-0.025,0.294,0.0178113536529935,7.92,0.031,1178.3,ukwac,-,lowercase,probability_ratio_ngram,r_03,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
ukwac_probability_ratio_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.134,-0.057,0.321,0.0122009302409328,13.09,0.022,1176.5,ukwac_probability_ratio_ngram_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,ukwac_probability_ratio_ngram_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.128,-0.067,0.314,0.0122009302409328,12.77,0.027,1178,ukwac,-,lowercase,probability_ratio_ngram,r_05,None,ngram,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.067,-0.268,0.157,0.0322487205717781,-22.32,0.825,1182.1,cos_ukwac_cbow_100_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_100_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.067,-0.299,0.159,0.0322487205717781,-21.79,0.83,1183.3,ukwac,cos,lowercase,cbow,r_01,100,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.144,-0.323,0.067,-0.0228103517998902,-179.72,0.032,1177.2,cos_ukwac_cbow_100_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_100_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.144,-0.35,0.073,-0.0228103517998902,-179.97,0.033,1178.4,ukwac,cos,lowercase,cbow,r_10,100,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.072,-0.247,0.086,0.0258316611366867,-76.2,0.419,1181.4,cos_ukwac_cbow_100_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_100_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.072,-0.255,0.122,0.0258316611366867,-75.93,0.423,1182.6,ukwac,cos,lowercase,cbow,r_03,100,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.133,-0.308,0.076,0.00172402487680297,-141.06,0.098,1179.2,cos_ukwac_cbow_100_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_100_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.132,-0.31,0.051,0.00172402487680297,-140.61,0.101,1180.4,ukwac,cos,lowercase,cbow,r_05,100,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.118,-0.337,0.089,0.0366118251080361,-87.43,0.445,1181.5,cos_ukwac_cbow_200_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_200_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.118,-0.327,0.09,0.0366118251080361,-86.76,0.452,1182.7,ukwac,cos,lowercase,cbow,r_01,200,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.149,-0.345,0.028,-0.0238497314010873,-192.08,0.04,1177.6,cos_ukwac_cbow_200_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_200_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.149,-0.307,0.044,-0.0238497314010873,-192.27,0.041,1178.8,ukwac,cos,lowercase,cbow,r_10,200,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.12,-0.299,0.058,0.0593560926163741,-124.52,0.24,1180.6,cos_ukwac_cbow_200_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_200_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.12,-0.279,0.064,0.0593560926163741,-124.49,0.243,1181.8,ukwac,cos,lowercase,cbow,r_03,200,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.17,-0.361,0.024,0.0380357010631356,-191.55,0.045,1177.8,cos_ukwac_cbow_200_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_200_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.169,-0.331,-0.004,0.0380357010631356,-191.37,0.047,1179.1,ukwac,cos,lowercase,cbow,r_05,200,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.146,-0.321,0.049,0.00175841997964565,-110.47,0.404,1181.4,cos_ukwac_cbow_300_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_300_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.144,-0.315,0.051,0.00175841997964565,-108.21,0.416,1182.6,ukwac,cos,lowercase,cbow,r_01,300,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.163,-0.356,0.033,-0.00585232968182278,-215.68,0.042,1177.7,cos_ukwac_cbow_300_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_300_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.163,-0.351,0.047,-0.00585232968182278,-216.35,0.043,1178.9,ukwac,cos,lowercase,cbow,r_10,300,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.12,-0.289,0.071,0.0547402523046566,-128.92,0.241,1180.7,cos_ukwac_cbow_300_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_300_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.119,-0.325,0.091,0.0547402523046566,-128.35,0.246,1181.9,ukwac,cos,lowercase,cbow,r_03,300,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.191,-0.397,0.012,0.0285826879589447,-216.78,0.036,1177.4,cos_ukwac_cbow_300_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_300_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.19,-0.333,-0.038,0.0285826879589447,-216.59,0.038,1178.7,ukwac,cos,lowercase,cbow,r_05,300,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE
cos_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.006,-0.237,0.222,0.0665339164037034,-10.39,0.913,1182.1,cos_ukwac_cbow_50_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_50_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.008,-0.227,0.238,0.0665339164037034,-8.76,0.927,1183.3,ukwac,cos,lowercase,cbow,r_01,50,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.028,-0.213,0.223,-0.00666433781707156,-72.52,0.266,1180.8,cos_ukwac_cbow_50_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_50_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.029,-0.176,0.247,-0.00666433781707156,-71.81,0.274,1182,ukwac,cos,lowercase,cbow,r_10,50,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.037,-0.202,0.139,0.0835781349266445,-79.9,0.321,1181.1,cos_ukwac_cbow_50_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_50_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.036,-0.254,0.153,0.0835781349266445,-78.76,0.331,1182.3,ukwac,cos,lowercase,cbow,r_03,50,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.002,-0.202,0.19,0.0254046524237181,-67.33,0.335,1181.1,cos_ukwac_cbow_50_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_50_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.004,-0.201,0.228,0.0254046524237181,-66.11,0.347,1182.4,ukwac,cos,lowercase,cbow,r_05,50,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.152,-0.339,0.039,0.00791529438525184,-65.28,0.686,1181.9,cos_ukwac_cbow_500_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_500_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.15,-0.334,0.073,0.00791529438525184,-62.4,0.701,1183.1,ukwac,cos,lowercase,cbow,r_01,500,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.01,-0.186,0.162,0.0471349633125821,-166.22,0.177,1180.2,cos_ukwac_cbow_500_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_500_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.01,-0.193,0.187,0.0471349633125821,-166.1,0.18,1181.4,ukwac,cos,lowercase,cbow,r_10,500,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.088,-0.272,0.078,0.0785191643712475,-64.71,0.618,1181.9,cos_ukwac_cbow_500_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_500_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.088,-0.256,0.097,0.0785191643712475,-64.08,0.624,1183,ukwac,cos,lowercase,cbow,r_03,500,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.055,-0.096,0.248,0.0394996052578931,-64.35,0.589,1181.8,cos_ukwac_cbow_500_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_cbow_500_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.055,-0.159,0.26,0.0394996052578931,-63.75,0.594,1183,ukwac,cos,lowercase,cbow,r_05,500,predict,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.535,-0.641,-0.441,0.00158614690415534,-304.21,0.003,1172.4,cos_ukwac_conditional_probability_None_r1m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_conditional_probability_None_r1,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.535,-0.635,-0.406,0.00158614690415534,-306.15,0.003,1173.6,ukwac,cos,lowercase,conditional_probability_None,r_01,None,count,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE
cos_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.215,0.011,0.414,0.0609173550206644,784.65,0.07,1178.6,cos_ukwac_conditional_probability_None_r10m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_conditional_probability_None_r10,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.211,0.009,0.386,0.0609173550206644,771.65,0.076,1179.9,ukwac,cos,lowercase,conditional_probability_None,r_10,None,count,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.077,-0.282,0.117,0.0355887697346294,191.1,0.358,1181.2,cos_ukwac_conditional_probability_None_r3m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_conditional_probability_None_r3,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,-0.08,-0.278,0.131,0.0355887697346294,184.4,0.378,1182.5,ukwac,cos,lowercase,conditional_probability_None,r_03,None,count,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
cos_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.113,-0.082,0.313,0.0578884920830482,533.49,0.084,1178.9,cos_ukwac_conditional_probability_None_r5m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,cos_ukwac_conditional_probability_None_r5,m_RT ~ country + Letters_n + Syllables_n+ logUKWAC,0.109,-0.107,0.335,0.0578884920830482,523.46,0.092,1180.3,ukwac,cos,lowercase,conditional_probability_None,r_05,None,count,1177.56,1178.74,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
